registry_club_id,source,source_organism,source_club_id,name,normalized_name,fiscal_code,legal_type,region,province,municipality,representative_name,valid_until,registered_at,affiliation_code,sport_year_start,sport_year_end,supported_sports,detail_url
coni:102744,CONI,FIGC,102744,F.C. CUBINO A.S.D.,F C CUBINO A S D,94228700483,Associazione senza personalità giuridica,Toscana,FI,Firenze,"CONTICINI, FRANCESCO",18/05/2026,17/12/2013,938104,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=102744
coni:10275,CONI,FIGC,10275,CAPISTRELLO CALCIO ASD,CAPISTRELLO CALCIO ASD,01985350667,Associazione senza personalità giuridica,Abruzzo,AQ,Canistro,"SAMMARONE, AGOSTINO",18/05/2026,30/09/2016,945706,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10275
coni:10280,CONI,FIGC,10280,A.S.D. ATLETICO VITTORITO,A S D ATLETICO VITTORITO,01985620663,Associazione senza personalità giuridica,Abruzzo,AQ,Vittorito,"DI CESARE, MAURIZIA ADA",18/05/2026,21/09/2017,945703,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10280
coni:10294,CONI,FIGC,10294,A.C. QUINZANESE,A C QUINZANESE,01987600986,Associazione senza personalità giuridica,Lombardia,BS,Quinzano d'Oglio,"BERTONI, IVANO",18/05/2026,03/04/2006,675611,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10294
coni:10295,CONI,FIGC,10295,A.S.D. POLISPORTIVA SORISOLESE,A S D POLISPORTIVA SORISOLESE,01987620166,Associazione senza personalità giuridica,Lombardia,BG,Sorisole,"GHILARDI, LUIGI",18/05/2026,25/07/2006,918881,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10295
coni:10297,CONI,FIGC,10297,A.S.D. FIAVE' 1945,A S D FIAVE 1945,01987680228,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Fiavè,"GIORDANI, MASSIMO",18/05/2026,26/02/2008,917296,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10297
coni:103017,CONI,FIGC,103017,GES MONZA 1946 SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILIT A' LIMITATA,GES MONZA 1946 SOCIETA SPORTIVA DILETTANTISTICA A RESPONSABILIT A LIMITATA,94501260155,Associazione senza personalità giuridica,Lombardia,MB,Monza,"VINCELLI, FRANCESCO",18/05/2026,07/05/2008,73962,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103017
coni:103022,CONI,CSI|FIGC,103022,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN ROCCO CALCIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SAN ROCCO CALCIO,94503260153,Associazione senza personalità giuridica,Lombardia,MB,Monza,"MILLO, TIZIANO",18/05/2026,03/02/2006,64037,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103022
coni:103045,CONI,FIGC,103045,A.S.D. CAVOUR,A S D CAVOUR,94517050012,Associazione senza personalità giuridica,Piemonte,TO,Cavour,"GATTA, PIETRO",18/05/2026,31/05/2017,74813,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103045
coni:1032,CONI,FIGC,1032,A.S.D. CALCIO FOSSALUNGA,A S D CALCIO FOSSALUNGA,00878790260,Associazione senza personalità giuridica,Veneto,TV,Vedelago,"BERLESE, LUIGI",18/05/2026,06/12/2011,780158,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1032
coni:10323,CONI,FIGC,10323,UNIONE SPORTIVA SAN VITO 1923,UNIONE SPORTIVA SAN VITO 1923,01989780745,Associazione senza personalità giuridica,Puglia,BR,Brindisi,"TRIZZA, ANTONIO MICHELE",18/05/2026,14/11/2017,26360,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10323
coni:103249,CONI,FIGC,103249,A.S.D. SELECAO LIBERTAS CALCETTO,A S D SELECAO LIBERTAS CALCETTO,94570540156,Associazione senza personalità giuridica,Lombardia,MI,Sesto San Giovanni,"NOSEDA, SERGIO",18/05/2026,02/01/2006,675267,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103249
coni:103328,CONI,CSI|FIGC,103328,ASD STELLA AZZURRA 56,ASD STELLA AZZURRA 56,94578290150,Associazione senza personalità giuridica,Lombardia,MI,Cinisello Balsamo,"GUERRA, ANDREA",18/05/2026,23/01/2006,67923,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103328
coni:1034,CONI,ENDAS|FIGC,1034,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO TEZZE,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO TEZZE,00879870244,Associazione senza personalità giuridica,Veneto,VI,Arzignano,"CAZZOLA, DORIANO",18/05/2026,04/12/2009,72507,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1034
coni:10341,CONI,FIGC,10341,A.S.D. A.C. MOZZECANE,A S D A C MOZZECANE,01991500230,Associazione senza personalità giuridica,Veneto,VR,Mozzecane,"MONTEFAMEGLIO, RICCARDO",18/05/2026,07/01/2008,949244,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10341
coni:10352,CONI,FIGC,10352,U.S.D. BORGOPRIMOMAGGIO,U S D BORGOPRIMOMAGGIO,01992310233,Associazione senza personalità giuridica,Veneto,VR,Verona,"FRANCESCHETTI, LUCIO",18/05/2026,02/01/2006,66822,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10352
coni:10361,CONI,FIGC,10361,A.S.D. TERAMO STAZIONE,A S D TERAMO STAZIONE,01993140670,Associazione senza personalità giuridica,Abruzzo,TE,Teramo,"SURIANI, JACOPO",18/05/2026,26/09/2017,947436,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10361
coni:103628,CONI,FIGC,103628,A.S.D. POLISPORTIVA TORRIGLIA,A S D POLISPORTIVA TORRIGLIA,95000380105,Associazione senza personalità giuridica,Liguria,GE,Torriglia,"GARBARINO, MARCO VITTORIO",18/05/2026,26/10/2010,665436,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103628
coni:103648,CONI,FIGC,103648,A.S.D. SEMPREVISA,A S D SEMPREVISA,95000840587,Associazione senza personalità giuridica,Lazio,RM,Carpineto Romano,"SANTUCCI, STEFANO",18/05/2026,13/07/2007,58145,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103648
coni:103662,CONI,CSI|FIGC,103662,UNIONE SPORTIVA CARISOLO - ASD,UNIONE SPORTIVA CARISOLO ASD,95001330224,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Carisolo,"MAESTRI, WALTER",18/05/2026,19/09/2006,00671,05/06/2025,31/05/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103662
coni:103689,CONI,FIGC|PGS,103689,SOCIETA'CALCISTICA DILETTANTISTICA JUNIOR TROPEA,SOCIETA CALCISTICA DILETTANTISTICA JUNIOR TROPEA,95002200798,Associazione senza personalità giuridica,Calabria,VV,Tropea,"ROCCO, MARIA",18/05/2026,23/04/2008,910073,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103689
coni:103696,CONI,FIGC,103696,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO BLEGGIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO BLEGGIO,95002500221,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Bleggio Superiore,"SALIZZONI, MARIO",18/05/2026,03/02/2009,70365,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103696
coni:103702,CONI,FIGC,103702,A.S.D.POLISPORTIVA CASTELLANA,A S D POLISPORTIVA CASTELLANA,95002680825,Associazione senza personalità giuridica,Sicilia,PA,Castellana Sicula,"ANSELMO, GIOACHINO",18/05/2026,12/10/2006,740316,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103702
coni:103715,CONI,FIGC,103715,A.S.D. GANGI,A S D GANGI,95003260825,Associazione senza personalità giuridica,Sicilia,PA,Gangi,"CARMISANO, ANTONIO",18/05/2026,21/01/2009,913346,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103715
coni:103721,CONI,CSI|FIGC,103721,GRUPPO SPORTIVO CURNASCO ASD,GRUPPO SPORTIVO CURNASCO ASD,95003350162,Associazione senza personalità giuridica,Lombardia,BG,Treviolo,"GIAVAZZI, ATTILIO",18/05/2026,10/03/2009,60789,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103721
coni:103726,CONI,CSEN|FIGC,103726,POLISPORTIVA VILLESE - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,POLISPORTIVA VILLESE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,95003490166,Associazione senza personalità giuridica,Lombardia,BG,Villa di Serio,"PELLIZZOLI, ROBERTO",18/05/2026,13/03/2007,72606,01/07/2025,30/06/2026,Basket|Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103726
coni:1038,CONI,FIGC,1038,U.S.D. LAMONESE,U S D LAMONESE,00880350251,Associazione senza personalità giuridica,Veneto,BL,Lamon,"ZANNINI, VITTORIO",18/05/2026,12/01/2012,780302,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1038
coni:103802,CONI,FIGC,103802,ASD 3P - VAL RENDENA,ASD 3P VAL RENDENA,95006700223,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Caderzone Terme,"MOSNA, ADRIANO",18/05/2026,23/02/2010,204981,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103802
coni:103866,CONI,FIGC,103866,BERGAMO F.C. 1971 A.S.D.,BERGAMO F C 1971 A S D,95009120163,Associazione senza personalità giuridica,Lombardia,BG,Bergamo,"DI STEFANO, VINCENZO",18/05/2026,10/09/2007,75363,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103866
coni:103887,CONI,CSI|FIGC|FIP|UISP,103887,UNONE SPORTIVA ALEBBIO 1954 - ASSOCIAZIONE DILETTANTISTICA,UNONE SPORTIVA ALEBBIO 1954 ASSOCIAZIONE DILETTANTISTICA,95010090132,Associazione senza personalità giuridica,Lombardia,CO,Como,"LONGARETTI, ERNESTO",18/05/2026,30/03/2007,202963,01/07/2025,30/06/2026,Basket|Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103887
coni:10392,CONI,CSI|FIGC,10392,ASSOCIAZIONE SPORTIVA VERDERIO,ASSOCIAZIONE SPORTIVA VERDERIO,01995770136,Associazione con personalità giuridica,Lombardia,LC,Verderio,"GANDINI, ALEX",18/05/2026,14/07/2010,76244,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10392
coni:103922,CONI,CSEN|FIGC,103922,A.S.D. GESTIONE SOCIALE GRANAROLO,A S D GESTIONE SOCIALE GRANAROLO,95011470101,Associazione senza personalità giuridica,Liguria,GE,Genova,"CORRADI, GIOVANNI",18/05/2026,30/06/2006,935995,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=103922
coni:104,CONI,FIGC,104,A.S.D. NARNESE CALCIO,A S D NARNESE CALCIO,00274420553,Associazione senza personalità giuridica,Umbria,TR,Narni,"GAROFOLI, PAOLO",18/05/2026,06/10/2010,770316,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104
coni:1040,CONI,AICS|FIGC,1040,UNIONE SPORTIVA PIAVE,UNIONE SPORTIVA PIAVE,00880730254,Associazione senza personalità giuridica,Veneto,BL,Belluno,"SARTORATO, LUCA",18/05/2026,23/11/2007,66840,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1040
coni:104008,CONI,FIGC,104008,A.C. LEZZENO A.S.D.,A C LEZZENO A S D,95013910138,Associazione senza personalità giuridica,Lombardia,CO,Lezzeno,"GREGORIO, PATRICK",18/05/2026,20/01/2006,26310,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104008
coni:104061,CONI,CSI|FIGC,104061,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATLETIK MIGNANO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ATLETIK MIGNANO,95015350614,Associazione senza personalità giuridica,Molise,IS,Sesto Campano,"CALCE, FRANCESCO",18/05/2026,08/10/2014,08100451,07/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104061
coni:104168,CONI,CSI|FIGC,104168,A.S.D. LADY MONDRAGONE,A S D LADY MONDRAGONE,95017890617,Associazione senza personalità giuridica,Campania,CE,Mondragone,"RIVETTI, SALVATORE",18/05/2026,02/10/2015,950101,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104168
coni:104226,CONI,AICS|FIGC,104226,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MAROLA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MAROLA,95019040245,Associazione senza personalità giuridica,Veneto,VI,Torri di Quartesolo,"FERRETTO, ERNESTO",18/05/2026,25/02/2008,78009,01/07/2025,30/06/2026,Basket|Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104226
coni:10423,CONI,FIGC,10423,ASSOCIAZIONE CALCIO SOMMARIVESE ASS.SPORT.DILETTANTISTICA,ASSOCIAZIONE CALCIO SOMMARIVESE ASS SPORT DILETTANTISTICA,01999300047,Associazione senza personalità giuridica,Piemonte,CN,Sommariva del Bosco,"MAZZAMATI, GIUSEPPE",18/05/2026,03/06/2013,64126,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10423
coni:104243,CONI,CSI|FIGC,104243,CACCIATORI DELLE ALPI E CAVALLASCA - ASSOCIAZIONE SPORTIVA DILETT ANTISTICA ANCHE IN FORMA ABBREVIATA CDA-CAVALLASCA A.S.D.,CACCIATORI DELLE ALPI E CAVALLASCA ASSOCIAZIONE SPORTIVA DILETT ANTISTICA ANCHE IN FORMA ABBREVIATA CDA CAVALLASCA A S D,95019310135,Associazione senza personalità giuridica,Lombardia,CO,San Fermo della Battaglia,"GRIDAVILLA, OSCAR",18/05/2026,24/02/2006,02200092,02/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104243
coni:10426,CONI,AICS|FIGC,10426,INTREPIDA 1938 SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA ' LIMITATA,INTREPIDA 1938 SOCIETA SPORTIVA DILETTANTISTICA A RESPONSABILITA LIMITATA,01999550237,Società a Responsabilità Limitata (SRL),Veneto,VR,Verona,"FORMENTI, ALESSANDRO",18/05/2026,01/03/2006,780698,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10426
coni:104268,CONI,FIGC,104268,FCD NEW EAGLES 2010,FCD NEW EAGLES 2010,95019840834,Associazione senza personalità giuridica,Sicilia,ME,Galati Mamertino,"DESTRO, NUNZIATINA",18/05/2026,12/01/2012,934955,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104268
coni:10428,CONI,FIGC,10428,APRILIA C.S.P. A.S.D.,APRILIA C S P A S D,01999690595,Associazione senza personalità giuridica,Lazio,LT,Aprilia,"CICCONE, LUIGI",18/05/2026,17/12/2013,912060,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10428
coni:10434,CONI,CSI|FIGC,10434,A.S.D. FONTANELICE ASSOCIAZIONE SPORTIVA DILETTANT,A S D FONTANELICE ASSOCIAZIONE SPORTIVA DILETTANT,02000041208,Associazione senza personalità giuridica,Emilia-Romagna,BO,Fontanelice,"BALDUCCI, FEDERICO",18/05/2026,23/03/2017,630571,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10434
coni:104357,CONI,FIGC,104357,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD NEBROS,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ASD NEBROS,95022480834,Associazione senza personalità giuridica,Sicilia,ME,Acquedolci,"LAMONICA MIRAGLIO, SALVATORE",18/05/2026,23/10/2013,938359,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104357
coni:104391,CONI,FIGC,104391,SPORT CLUB DILETTANTISTICO LIGORNA 1922,SPORT CLUB DILETTANTISTICO LIGORNA 1922,95023490105,Associazione senza personalità giuridica,Liguria,GE,Genova,"SARACCO, ALBERTO",18/05/2026,19/01/2010,935634,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104391
coni:104393,CONI,FIGC,104393,ASSOCIAZIONE SPORTIVA DILETTANTISTICA TUSA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA TUSA,95023560832,Associazione senza personalità giuridica,Sicilia,ME,Tusa,"PRINZI, PAOLO ROSARIO",18/05/2026,28/01/2009,915076,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104393
coni:104415,CONI,CSI|FIGC,104415,MOVIMENTO GIOVANILE CENTALLO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,MOVIMENTO GIOVANILE CENTALLO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,95023960040,Associazione senza personalità giuridica,Piemonte,CN,Centallo,"LORENZATTI, DARIO",18/05/2026,11/09/2014,947605,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104415
coni:104418,CONI,FIGC,104418,A.S.D. FUTSAL SAVIGLIANO,A S D FUTSAL SAVIGLIANO,95024050049,Associazione senza personalità giuridica,Piemonte,CN,Savigliano,"AMATO, MATTEO",18/05/2026,01/10/2010,932470,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104418
coni:10442,CONI,FIGC,10442,ASD PGS CONCORDIA - ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA GIOVANILE SALESIANA,ASD PGS CONCORDIA ASSOCIAZIONE SPORTIVA DILETTANTISTICA POLISPORTIVA GIOVANILE SALESIANA,02001400239,Associazione senza personalità giuridica,Veneto,VR,Verona,"GIAVONI, MARCO",18/05/2026,24/03/2006,75022,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10442
coni:10448,CONI,FIGC,10448,SAN BARTOLOMEO IN BOSCO ASD,SAN BARTOLOMEO IN BOSCO ASD,02002030381,Associazione senza personalità giuridica,Emilia-Romagna,FE,Ferrara,"AVANZI, MIRCO",18/05/2026,22/08/2017,946991,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10448
coni:104482,CONI,FIGC,104482,A.S.D. USD TORTORICI,A S D USD TORTORICI,95025670837,Associazione senza personalità giuridica,Sicilia,ME,Tortorici,"VITANZA, ANDREA",18/05/2026,28/01/2016,944319,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104482
coni:104586,CONI,FIGC|UISP,104586,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA ""CENTRO SOCIALE CARDINALE GIUSEPPE SIRI"" DI PROMOZIONE SOCIALE",ASSOCIAZIONE SPORTIVA DILETTANTISTICA CENTRO SOCIALE CARDINALE GIUSEPPE SIRI DI PROMOZIONE SOCIALE,95029920105,Associazione senza personalità giuridica,Liguria,GE,Genova,"GAROFALO, MATTEO",18/05/2026,15/11/2005,665441,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104586
coni:104594,CONI,FIGC,104594,ASSOCIAZ.SPORTIVA DILETTANTISTICA 7 MULINI FIMON,ASSOCIAZ SPORTIVA DILETTANTISTICA 7 MULINI FIMON,95030250245,Associazione senza personalità giuridica,Veneto,VI,Arcugnano,"CASAROTTO, AMBROGIO RICCARDO",18/05/2026,16/09/2011,933965,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104594
coni:104640,CONI,FIGC,104640,G.S.D. SESTRESE BOR. 1919,G S D SESTRESE BOR 1919,95032840100,Associazione senza personalità giuridica,Liguria,GE,Genova,"BARDELLI, CINZIA",18/05/2026,16/03/2006,665289,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=104640
coni:10478,CONI,CSI|FIGC|UISP,10478,MARZABOTTO 2000 ASSOCIAZ. SPORTIVA DILETTANTISTICA,MARZABOTTO 2000 ASSOCIAZ SPORTIVA DILETTANTISTICA,02005961202,Associazione senza personalità giuridica,Emilia-Romagna,BO,Marzabotto,"TOSI, SILVIO",18/05/2026,08/03/2007,630417,01/07/2025,30/06/2026,Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=10478
